contract_path,attack_vectors,primary_vector,root_cause,confidence,model,classified_at,error
src/test/2025-07/gmx_exp.sol,"AV04,AV05",AV04,The exploit relies on flash loans to manipulate the position opening and closing logic in the vault.,0.9,gpt-4o-mini,2026-06-27T03:42:57.143097+00:00,
src/test/2025-07/unverified_54cd_exp.sol,"AV04,AV17,AV05",AV04,The attack exploits a flash loan to manipulate the Uniswap V3 pool during the swap process.,0.9,gpt-4o-mini,2026-06-27T03:42:57.292417+00:00,
src/test/2025-08/0x8d2e_exp.sol,"AV03,AV06",AV03,"The victim contract lacks access control in its uniswapV3SwapCallback function, allowing unauthorized transfers.",0.9,gpt-4o-mini,2026-06-27T03:42:57.570644+00:00,
src/test/2025-08/0xf340_exp.sol,"AV03,AV06",AV03,"The victim contract lacks access control in its initVRF function, allowing unauthorized address manipulation.",0.9,gpt-4o-mini,2026-06-27T03:42:57.634062+00:00,
src/test/2025-08/ABCCApp_exp.sol,"AV04,AV05",AV04,The exploit relies on a flash loan to manipulate the protocol's state and extract funds.,0.9,gpt-4o-mini,2026-06-27T03:42:57.803275+00:00,
src/test/2025-08/Bebop_dex_exp.sol,"AV06,AV03",AV06,"The exploit allows for arbitrary external calls to be made, enabling potential theft or privilege escalation.",0.85,gpt-4o-mini,2026-06-27T03:42:57.882725+00:00,
src/test/2025-08/EverValueCoin_exp.sol,"AV04,AV02",AV02,The exploit manipulates the price during a flash loan to execute profitable trades.,0.9,gpt-4o-mini,2026-06-27T03:42:57.926476+00:00,
src/test/2025-08/Grizzifi_exp.sol,"AV05,AV04",AV05,"The protocol incorrectly checks total investments instead of active investments, allowing exploitation of the withdrawal logic.",0.9,gpt-4o-mini,2026-06-27T03:42:58.614309+00:00,
src/test/2025-08/Hexotic_exp.sol,"AV04,AV05,AV02",AV02,The exploit manipulates the price during a flash swap to extract value from the vulnerable contract.,0.9,gpt-4o-mini,2026-06-27T03:42:58.744660+00:00,
src/test/2025-08/MulticallWithXera_exp.sol,"AV06,AV07",AV06,"The exploit leverages a flaw in the _msgSender() implementation, allowing the attacker to impersonate the victim contract and execute a transferFrom call.",0.9,gpt-4o-mini,2026-06-27T03:42:58.884809+00:00,
src/test/2025-08/PDZ_exp.sol,"AV02,AV04,AV05",AV02,The exploit manipulates the token price through a series of swaps to gain an unfair advantage in rewards calculation.,0.9,gpt-4o-mini,2026-06-27T03:42:59.052302+00:00,
src/test/2025-08/SizeCredit_exp.sol,"AV06,AV03",AV06,"The leverageUpWithSwap function lacks checks on input data, allowing arbitrary calls to be executed.",0.9,gpt-4o-mini,2026-06-27T03:42:59.215504+00:00,
src/test/2025-08/WXC_Token_exp.sol,"AV04,AV05",AV04,"The exploit relies on a flash loan to manipulate token swaps and approvals, leading to potential profit extraction.",0.9,gpt-4o-mini,2026-06-27T03:42:59.426989+00:00,
src/test/2025-08/YuliAI_exp.sol,"AV02,AV04",AV02,"The victim contract uses YULIAI/USDT V3 pool's spot price for selling YULIAI tokens, allowing manipulation of the price.",0.9,gpt-4o-mini,2026-06-27T03:42:59.449397+00:00,
src/test/2025-08/coinbase_exp.sol,"AV06,AV03",AV06,"A Coinbase fee account accidentally approved multiple ERC-20 tokens to a 0x swapper, allowing arbitrary calls.",0.85,gpt-4o-mini,2026-06-27T03:42:59.670356+00:00,
src/test/2025-08/d3xai_exp.sol,"AV04,AV06,AV05",AV04,"The proxy’s exchange() allows buying low and selling high, enabling profit through manipulation.",0.9,gpt-4o-mini,2026-06-27T03:42:59.823692+00:00,
src/test/2025-09/Kame_exp.sol,"AV15,AV04",AV15,Swaps with zero or missing minOut enable value extraction via manipulated pools.,0.85,gpt-4o-mini,2026-06-27T03:43:00.310945+00:00,
src/test/2025-09/NGP_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price of the NGT token through a series of swaps facilitated by a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:43:00.525616+00:00,
src/test/2025-10/MIMSpell3_exp.sol,"AV02,AV04,AV05",AV02,The attacker manipulated the borrowing limits and liquidity to exploit the protocol's pricing mechanisms.,0.9,gpt-4o-mini,2026-06-27T03:43:00.699229+00:00,
src/test/2025-10/SharwaFinance_exp.sol,"AV04,AV02",AV02,The exploit manipulates the price oracle to borrow assets at an incorrect price using a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:43:00.847949+00:00,
src/test/2025-10/TokenHolder_exp.sol,"AV04,AV03",AV04,The exploit relies on a flash loan to execute a privileged loan function without proper access control.,0.85,gpt-4o-mini,2026-06-27T03:43:01.052359+00:00,
src/test/2025-11/BalancerV2_exp.sol,"AV02,AV04,AV05",AV02,"The attacker manipulated the price oracles to exploit the liquidity pool, leading to significant financial loss.",0.9,gpt-4o-mini,2026-06-27T03:43:01.104687+00:00,
src/test/2025-11/DRLVaultV3_exp.sol,"AV04,AV02",AV02,The exploit manipulates the price oracle during a flash loan to execute profitable swaps.,0.9,gpt-4o-mini,2026-06-27T03:43:01.175848+00:00,
src/test/2025-11/Moonwell_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price of collateral to over-borrow using a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:43:01.357199+00:00,
src/test/2025-12/yETH_exp.sol,"AV04,AV05,AV02",AV04,The exploit relies on flash loans to manipulate liquidity and asset rates for profit.,0.9,gpt-4o-mini,2026-06-27T03:43:01.950623+00:00,
src/test/2026-01/MTToken_exp.sol,"AV19,AV04,AV20",AV19,"MT token's transactionFee() allows unbounded fee percentages, leading to excessive charges during transfers.",0.9,gpt-4o-mini,2026-06-27T03:43:02.258761+00:00,
src/test/2026-01/PRXVT_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate token swaps and extract value from the protocol.,0.9,gpt-4o-mini,2026-06-27T03:43:02.514761+00:00,
src/test/2026-01/Truebit_exp.sol,"AV02,AV05,AV04",AV02,The exploit manipulates the purchase price of tokens by leveraging the pool's reserve and total supply calculations.,0.9,gpt-4o-mini,2026-06-27T03:43:02.641442+00:00,
src/test/2026-01/futureswap_exp.sol,"AV05,AV19,AV04",AV05,The victim's fee calculation logic allows for absurd fee basis points due to a mismatch in expected units.,0.85,gpt-4o-mini,2026-06-27T03:43:02.681738+00:00,
src/test/IUNMI_db27_exp.sol,"AV06,AV03,AV05",AV06,The attacker exploited a vulnerable function allowing arbitrary external calls to manipulate contract state and extract funds.,0.9,gpt-4o-mini,2026-06-27T03:43:02.823190+00:00,
